product_id,price_id,mofu_sku,product_name,brand,product_active,price_active,currency,price_type,is_default_price,active_hkd_price_count_for_product,current_hkd,current_cents,cost_cny,cost_source,unrounded_proposed_hkd,proposed_hkd,proposed_cents,price_change_hkd,price_change_percent,pricing_status,write_action
prod_V8fe010ZPXAJ1J,price_1U8VfJRyM6dRKLtZYUNbtDOa,MH-CAT-CIAO-035,CIAO 炙烤盛宴｜化毛呵護鰹魚片扇貝柱｜50g,CIAO 炙烤盛宴,True,True,HKD,one_time,True,1,16.90,1690,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fe1kWPFBfcKh,price_1U8VfIRyM6dRKLtZYp1aULxk,MH-CAT-CIAO-043,CIAO Premium｜6種功能性成分 (鰹魚雞胸肉木魚花)｜30g,CIAO Premium,True,True,HKD,one_time,True,1,10.90,1090,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fe3PM27QjYNh,price_1U8VfPRyM6dRKLtZSELHnoX6,MH-CAT-CIAO-042,CIAO 炙烤盛宴｜正宗高湯味 (香烤風味)｜30g,CIAO 炙烤盛宴,True,True,HKD,one_time,True,1,14.90,1490,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fe4RA15lCQZO,price_1U8VfVRyM6dRKLtZhrXqqdFe,MH-CAT-CIAO-036,CIAO 炙烤盛宴｜雞胸肉扇貝柱｜50g,CIAO 炙烤盛宴,True,True,HKD,one_time,True,1,16.90,1690,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fe6YUsIrEf8Q,price_1U8VgGRyM6dRKLtZXOrz5nwX,MH-CAT-CIAO-048,Vet's Labo｜MediMousse 減肥減脂慕斯｜95g,Vet’s Labo,True,True,HKD,one_time,True,1,38.90,3890,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8feNaBEY6Pn28,price_1U8VfLRyM6dRKLtZ5nEpH6ij,MH-CAT-CIAO-040,CIAO 炙烤盛宴｜北海道風味扇貝 (香烤風味)｜30g,CIAO 炙烤盛宴,True,True,HKD,one_time,True,1,14.90,1490,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8feViin1yPowA,price_1U8VgJRyM6dRKLtZ4V7rcIn2,MH-CAT-CIAO-045,Vet's Labo｜MediMousse 腸胃呵護慕斯｜95g,Vet’s Labo,True,True,HKD,one_time,True,1,38.90,3890,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8feXQdvRNrV4B,price_1U8VffRyM6dRKLtZQ1rrh41H,MH-CAT-CIAO-037,CIAO 超強乳酸菌｜鮪魚雞肉柴魚片高湯｜40g,CIAO 超強乳酸菌,True,True,HKD,one_time,True,1,12.90,1290,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8feeIGBK4DYB1,price_1U8VfdRyM6dRKLtZBZUCAmmJ,MH-CAT-CIAO-038,CIAO 超強乳酸菌｜雞肉鰹魚干高湯｜40g,CIAO 超強乳酸菌,True,True,HKD,one_time,True,1,12.90,1290,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8feew2ryjD7ql,price_1U8VfGRyM6dRKLtZqnZL6lHd,MH-CAT-CIAO-044,CIAO Premium｜6種功能性成分 (雞胸肉扇貝味)｜30g,CIAO Premium,True,True,HKD,one_time,True,1,10.90,1090,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8feexDq7xAidn,price_1U8VgIRyM6dRKLtZ5N8bJkjF,MH-CAT-CIAO-047,Vet's Labo｜MediMousse 皮膚維護慕斯｜95g,Vet’s Labo,True,True,HKD,one_time,True,1,38.90,3890,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fefdYTxUdNva,price_1U8VfaRyM6dRKLtZnd4iwlcL,MH-CAT-CIAO-039,CIAO 炙烤盛宴｜鰹魚干扇貝味 (香烤風味)｜30g,CIAO 炙烤盛宴,True,True,HKD,one_time,True,1,14.90,1490,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fenfKdEjRnr7,price_1U8VfURyM6dRKLtZsfDqR6c3,MH-CAT-CIAO-041,CIAO 炙烤盛宴｜銀魚扇貝味 (香烤風味)｜30g,CIAO 炙烤盛宴,True,True,HKD,one_time,True,1,14.90,1490,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8feoZ4v72AX1T,price_1U8VfcRyM6dRKLtZmgPvy27P,MH-CAT-CIAO-034,CIAO 超強乳酸菌｜金槍魚雞肉鰹魚｜40g,CIAO 超強乳酸菌,True,True,HKD,one_time,True,1,12.90,1290,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fep70tdjHDoG,price_1U8VfQRyM6dRKLtZr1rEXVaM,MH-CAT-CIAO-033,CIAO 炙烤盛宴｜炙烤雞胸肉含蟹肉棒+扇貝柱｜50g,CIAO 炙烤盛宴,True,True,HKD,one_time,True,1,16.90,1690,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8fexvyuSOogz8,price_1U8VgFRyM6dRKLtZy9DpjTcg,MH-CAT-CIAO-046,Vet's Labo｜MediMousse 健康支持慕斯｜95g,Vet’s Labo,True,True,HKD,one_time,True,1,38.90,3890,,,,,,,,awaiting_cny_cost,preview_only_no_stripe_write
prod_V8kNDHKt8kCFkT,price_1U8SsoRyM6dRKLtZv82WvY8y,MH-DOG-COMBO-015,COMBO 馬蘇里拉芝士角切狗狗乾糧 720g｜COMBO Mozzarella Cheese Cubes Dry Dog Food 720g,COMBO,True,True,HKD,one_time,True,1,249.90,24990,114.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,233.95,234.90,23490,-15.00,-6.0024,recalculable_preview_only,preview_only_no_stripe_write
prod_V8kNDRrV7QQWc8,price_1U8SspRyM6dRKLtZdI80zla7,MH-DOG-COMBO-013,COMBO 捲心菜牛肉狗狗乾糧 720g｜COMBO Cabbage & Beef Dry Dog Food 720g,COMBO,True,True,HKD,one_time,True,1,249.90,24990,114.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,233.95,234.90,23490,-15.00,-6.0024,recalculable_preview_only,preview_only_no_stripe_write
prod_V8kNSV91CKgxb8,price_1U8SsmRyM6dRKLtZ3iaLqEV5,MH-DOG-COMBO-014,"COMBO 牛肉小魚乾芝士蔬菜狗狗乾糧 720g｜COMBO Beef, Dried Small Fish, Cheese & Vegetable Blend Dry Dog Food 720g",COMBO,True,True,HKD,one_time,True,1,249.90,24990,114.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,233.95,234.90,23490,-15.00,-6.0024,recalculable_preview_only,preview_only_no_stripe_write
prod_V8kNXGrzdUVGWS,price_1U8SsqRyM6dRKLtZP2yQef0B,MH-DOG-COMBO-016,COMBO 低脂小魚乾雞肉狗狗乾糧 720g｜COMBO Low-Fat Dried Small Fish & Chicken Dry Dog Food 720g,COMBO,True,True,HKD,one_time,True,1,249.90,24990,114.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,233.95,234.90,23490,-15.00,-6.0024,recalculable_preview_only,preview_only_no_stripe_write
prod_V8kNg5nRdCoND1,price_1U8SsrRyM6dRKLtZoKEOSOWV,MH-DOG-COMBO-017,COMBO 低脂 7歲以上狗狗乾糧 720g｜COMBO Low-Fat Senior Dry Dog Food 720g,COMBO,True,True,HKD,one_time,True,1,249.90,24990,114.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,233.95,234.90,23490,-15.00,-6.0024,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lA3QuLuCwOig,price_1U8TeHRyM6dRKLtZVgeSBzyq,MH-DOG-COMBO-012,COMBO Pure 魚肉米狗狗乾糧 540g｜COMBO Pure Fish & Rice Dry Dog Food 540g,COMBO Pure,True,True,HKD,one_time,True,1,189.90,18990,87.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,178.54,178.90,17890,-11.00,-5.7925,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lA3mO6fUVnGr,price_1U8TeCRyM6dRKLtZj8yHgAgF,MH-DOG-COMBO-008,COMBO Pure 嚴選芝士日本產雞肉狗狗乾糧 600g｜COMBO Pure Selected Cheese & Japanese Chicken Dry Dog Food 600g,COMBO Pure,True,True,HKD,one_time,True,1,189.90,18990,87.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,178.54,178.90,17890,-11.00,-5.7925,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lA3nhXSFdHkU,price_1U8Te4RyM6dRKLtZsMkoDZgO,MH-DOG-COMBO-003,COMBO Pure 羅勒香雞肉切塊狗狗小食 50g｜COMBO Pure Basil-Scented Chicken Cubes Dog Treat 50g,COMBO Pure,True,True,HKD,one_time,True,1,69.90,6990,31.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,65.05,65.90,6590,-4.00,-5.7225,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lA4N42hxS8dk,price_1U8Te5RyM6dRKLtZ9oA7GOJI,MH-DOG-COMBO-004,COMBO Pure 雞肉軟骨切塊狗狗小食 50g｜COMBO Pure Chicken & Cartilage Cubes Dog Treat 50g,COMBO Pure,True,True,HKD,one_time,True,1,69.90,6990,31.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,65.05,65.90,6590,-4.00,-5.7225,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lA7fjOQvodwx,price_1U8Te6RyM6dRKLtZtPnsIajn,MH-DOG-COMBO-005,COMBO Pure 雞胸肉三種蔬菜切塊狗狗小食 50g｜COMBO Pure Chicken Breast & Three Vegetable Cubes Dog Treat 50g,COMBO Pure,True,True,HKD,one_time,True,1,69.90,6990,31.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,65.05,65.90,6590,-4.00,-5.7225,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lA8TrpHKZ0AE,price_1U8TeARyM6dRKLtZQu5zOWNW,MH-DOG-COMBO-006,COMBO Pure 日本產雞肉蔬菜狗狗乾糧 600g｜COMBO Pure Japanese Chicken & Vegetable Dry Dog Food 600g,COMBO Pure,True,True,HKD,one_time,True,1,189.90,18990,87.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,178.54,178.90,17890,-11.00,-5.7925,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAFkM1R1Q06Q,price_1U8TeBRyM6dRKLtZzFpXrLkJ,MH-DOG-COMBO-007,COMBO Pure 蔬菜嚴選芝士狗狗乾糧 600g｜COMBO Pure Vegetable & Selected Cheese Dry Dog Food 600g,COMBO Pure,True,True,HKD,one_time,True,1,189.90,18990,87.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,178.54,178.90,17890,-11.00,-5.7925,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAGBIlndcl9U,price_1U8TeERyM6dRKLtZkFfIYDtC,MH-DOG-COMBO-010,COMBO Pure 低脂日本產雞肉蔬菜狗狗乾糧 600g｜COMBO Pure Low-Fat Japanese Chicken & Vegetable Dry Dog Food 600g,COMBO Pure,True,True,HKD,one_time,True,1,189.90,18990,87.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,178.54,178.90,17890,-11.00,-5.7925,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAGdiamaGSwC,price_1U8TeLRyM6dRKLtZR3jNQ3eA,MH-CAT-GNSP-004,"銀之匙 魚肉雞胸肉吻仔魚貓罐頭 70g｜Gin no Spoon Fish, Chicken Breast & Shirasu Cat Can 70g",銀之匙,True,True,HKD,one_time,True,1,19.90,1990,9.3000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,19.09,19.90,1990,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V8lAMmluHgtE1f,price_1U8Te1RyM6dRKLtZhKa7smDU,MH-DOG-PTL-004,PETLINE 盛宴時光 雞肉泥牛奶果凍芝士包 25g×4｜PETLINE Gochisou Time Chicken Paste Milk Jelly with Cheese Pouches 25g×4,PETLINE,True,True,HKD,one_time,True,1,49.90,4990,19.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,40.43,40.90,4090,-9.00,-18.0361,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAOpvuncOCZM,price_1U8Te7RyM6dRKLtZw2QIvSDA,MH-CAT-COMBO-001,COMBO 貓咪奢華美食四重滋味熟成鰹魚乾糧 600g｜COMBO Luxury Gourmet Four Flavours with Aged Bonito Dry Cat Food 600g,COMBO,True,True,HKD,one_time,True,1,189.90,18990,89.6000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,183.87,183.90,18390,-6.00,-3.1596,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAPSEzKs8rpv,price_1U8TdxRyM6dRKLtZS4vQb2w7,MH-DOG-PTL-001,"PETLINE 盛宴時光 雞胸肉蔬菜牛肉風味果凍包 25g×4｜PETLINE Gochisou Time Chicken Breast, Vegetable & Beef-Style Jelly Pouches 25g×4",PETLINE,True,True,HKD,one_time,True,1,49.90,4990,19.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,40.43,40.90,4090,-9.00,-18.0361,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lATH0SDiLKBx,price_1U8TeKRyM6dRKLtZ06iNBorq,MH-CAT-GNSP-003,"銀之匙 濃湯仕立鮪魚鰹魚雞胸肉貓罐頭 70g｜Gin no Spoon Thick Gravy Tuna, Bonito & Chicken Breast Cat Can 70g",銀之匙,True,True,HKD,one_time,True,1,19.90,1990,9.3000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,19.09,19.90,1990,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V8lATUvYyTfiyk,price_1U8TeMRyM6dRKLtZ8duuCeG8,MH-CAT-GNSP-005,"銀之匙 魚肉雞胸肉鰹魚節貓罐頭 70g｜Gin no Spoon Fish, Chicken Breast & Bonito Flakes Cat Can 70g",銀之匙,True,True,HKD,one_time,True,1,19.90,1990,9.3000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,19.09,19.90,1990,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V8lAUga8Mwc3d0,price_1U8TeIRyM6dRKLtZfLkTpmot,MH-CAT-GNSP-001,銀之匙 濃湯仕立鮪魚貓罐頭 70g｜Gin no Spoon Thick Gravy Tuna Cat Can 70g,銀之匙,True,True,HKD,one_time,True,1,19.90,1990,9.3000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,19.09,19.90,1990,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V8lAWevxk3Za0C,price_1U8Te9RyM6dRKLtZbFSz0rsZ,MH-CAT-COMBO-003,COMBO 體重關注貓用鮪魚鰹魚節乾糧 600g｜COMBO Weight-Concern Cat Tuna Dry Food with Bonito Flakes 600g,COMBO,True,True,HKD,one_time,True,1,189.90,18990,89.6000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,183.87,183.90,18390,-6.00,-3.1596,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAXdhHafIDnG,price_1U8TdzRyM6dRKLtZcZlk1ao4,MH-DOG-PTL-003,PETLINE 盛宴時光 雞胸肉牛奶燉芝士包 25g×4｜PETLINE Gochisou Time Chicken Breast Milk-Stew with Cheese Pouches 25g×4,PETLINE,True,True,HKD,one_time,True,1,49.90,4990,19.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,40.43,40.90,4090,-9.00,-18.0361,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAaOLN6jDE2s,price_1U8TeFRyM6dRKLtZuol9PSsc,MH-DOG-COMBO-011,COMBO Pure 凍乾配料日本產雞肉蔬菜狗狗乾糧 540g｜COMBO Pure Freeze-Dried Topping Japanese Chicken & Vegetable Dry Dog Food 540g,COMBO Pure,True,True,HKD,one_time,True,1,189.90,18990,87.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,178.54,178.90,17890,-11.00,-5.7925,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lActmdKRF9Nz,price_1U8Te2RyM6dRKLtZjnp6TQr0,MH-DOG-COMBO-001,COMBO Pure 香嫩雞胸肉切塊狗狗小食 50g｜COMBO Pure Tender Chicken Breast Cubes Dog Treat 50g,COMBO Pure,True,True,HKD,one_time,True,1,69.90,6990,31.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,65.05,65.90,6590,-4.00,-5.7225,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAeH2hqPlna6,price_1U8Te8RyM6dRKLtZf1Zb7BlY,MH-CAT-COMBO-002,COMBO 貓咪奢華美食拼配鮭魚脆片鰹魚節乾糧 700g｜COMBO Luxury Gourmet Blend with Salmon Chips & Bonito Flakes Dry Cat Food 700g,COMBO,True,True,HKD,one_time,True,1,189.90,18990,89.6000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,183.87,183.90,18390,-6.00,-3.1596,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAjMRJn8PScz,price_1U8TeJRyM6dRKLtZZNQsVoYK,MH-CAT-GNSP-002,"銀之匙 鮪魚鰹魚雞胸肉貓罐頭 70g｜Gin no Spoon Tuna, Bonito & Chicken Breast Cat Can 70g",銀之匙,True,True,HKD,one_time,True,1,19.90,1990,9.3000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,19.09,19.90,1990,0.00,0.0000,no_change,preview_only_no_stripe_write
prod_V8lArvqiVc3AMr,price_1U8TeDRyM6dRKLtZlJaNJ6sH,MH-DOG-COMBO-009,COMBO Pure 超小粒日本產雞肉蔬菜狗狗乾糧 600g｜COMBO Pure Extra-Small Kibble Japanese Chicken & Vegetable Dry Dog Food 600g,COMBO Pure,True,True,HKD,one_time,True,1,189.90,18990,87.0000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,178.54,178.90,17890,-11.00,-5.7925,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAt5mJJ5YOb7,price_1U8TdyRyM6dRKLtZYeTThu5A,MH-DOG-PTL-002,PETLINE 盛宴時光 雞胸肉芝士果凍包 25g×4｜PETLINE Gochisou Time Chicken Breast & Cheese Jelly Pouches 25g×4,PETLINE,True,True,HKD,one_time,True,1,49.90,4990,19.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,40.43,40.90,4090,-9.00,-18.0361,recalculable_preview_only,preview_only_no_stripe_write
prod_V8lAyjALw49Mz2,price_1U8Te3RyM6dRKLtZQYZvdm4f,MH-DOG-COMBO-002,COMBO Pure 香嫩雞胸肉絲狗狗小食 50g｜COMBO Pure Tender Chicken Breast Strips Dog Treat 50g,COMBO Pure,True,True,HKD,one_time,True,1,69.90,6990,31.7000,prior_reviewed_preview_exact_price_match:locally_recovered_supplier_sku,65.05,65.90,6590,-4.00,-5.7225,recalculable_preview_only,preview_only_no_stripe_write
prod_V8sFjjO8IgpPvO,price_1U8aVNRyM6dRKLtZ7S60votS,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,True,True,HKD,one_time,True,5,14.90,1490,6.7400,live_price_metadata:cost_cny,13.83,13.90,1390,-1.00,-6.7114,recalculable_preview_only,preview_only_no_stripe_write
prod_V8sFjjO8IgpPvO,price_1U8aVNRyM6dRKLtZqwr4DE1J,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,True,True,HKD,one_time,False,5,27.90,2790,12.9000,live_price_metadata:cost_cny,26.47,26.90,2690,-1.00,-3.5842,recalculable_preview_only,preview_only_no_stripe_write
prod_V8sFjjO8IgpPvO,price_1U8aVORyM6dRKLtZ8BiiBL40,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,True,True,HKD,one_time,False,5,69.90,6990,32.9000,live_price_metadata:cost_cny,67.52,67.90,6790,-2.00,-2.8612,recalculable_preview_only,preview_only_no_stripe_write
prod_V8sFjjO8IgpPvO,price_1U8aVORyM6dRKLtZIb6ivl1D,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,True,True,HKD,one_time,False,5,78.90,7890,36.7000,live_price_metadata:cost_cny,75.31,75.90,7590,-3.00,-3.8023,recalculable_preview_only,preview_only_no_stripe_write
prod_V8sFjjO8IgpPvO,price_1U8aVORyM6dRKLtZyvltXD1x,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,True,True,HKD,one_time,False,5,69.90,6990,32.9000,live_price_metadata:cost_cny,67.52,67.90,6790,-2.00,-2.8612,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szJB1xzy0Hkm,price_1U8bDuRyM6dRKLtZLWNMemMt,MH-LIF-GEN-001,藍貓圖案斜口高腳陶瓷食盤 M｜Blue Cat Pattern Raised Slanted Ceramic Bowl M,,True,True,HKD,one_time,True,1,65.90,6590,30.9500,live_price_metadata:cost_cny,63.51,63.90,6390,-2.00,-3.0349,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szss31Rm8tiJ,price_1U8bDzRyM6dRKLtZ4X3eofhW,MH-LIF-GEN-004,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,,True,True,HKD,one_time,True,3,38.90,3890,18.3400,live_price_metadata:cost_cny,37.64,37.90,3790,-1.00,-2.5707,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szss31Rm8tiJ,price_1U8bE0RyM6dRKLtZEhY45gCA,MH-LIF-GEN-004,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,,True,True,HKD,one_time,False,3,38.90,3890,18.3400,live_price_metadata:cost_cny,37.64,37.90,3790,-1.00,-2.5707,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szss31Rm8tiJ,price_1U8bE0RyM6dRKLtZMRGdUPd6,MH-LIF-GEN-004,高腳平口陶瓷貓咪食盤 250ml｜Raised Flat-Rim Ceramic Cat Bowl 250ml,,True,True,HKD,one_time,False,3,38.90,3890,18.3400,live_price_metadata:cost_cny,37.64,37.90,3790,-1.00,-2.5707,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szxN4qvZQyrJ,price_1U8bDrRyM6dRKLtZ4BGKfDgq,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,,True,True,HKD,one_time,False,4,54.90,5490,25.5000,live_price_metadata:cost_cny,52.33,52.90,5290,-2.00,-3.6430,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szxN4qvZQyrJ,price_1U8bDrRyM6dRKLtZFJenWOBn,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,,True,True,HKD,one_time,True,4,54.90,5490,25.5000,live_price_metadata:cost_cny,52.33,52.90,5290,-2.00,-3.6430,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szxN4qvZQyrJ,price_1U8bDrRyM6dRKLtZvZK2osMh,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,,True,True,HKD,one_time,False,4,54.90,5490,25.5000,live_price_metadata:cost_cny,52.33,52.90,5290,-2.00,-3.6430,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szxN4qvZQyrJ,price_1U8bDsRyM6dRKLtZjeQdGEbD,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,,True,True,HKD,one_time,False,4,54.90,5490,25.5000,live_price_metadata:cost_cny,52.33,52.90,5290,-2.00,-3.6430,recalculable_preview_only,preview_only_no_stripe_write
prod_V8szzgASg2ZnbO,price_1U8bDxRyM6dRKLtZBY1GwTXp,MH-LIF-GEN-006,白貓海浪紋斜口高腳陶瓷食盤 M｜White Cat Wave Pattern Raised Slanted Ceramic Bowl M,,True,True,HKD,one_time,True,1,59.90,5990,27.9400,live_price_metadata:cost_cny,57.34,57.90,5790,-2.00,-3.3389,recalculable_preview_only,preview_only_no_stripe_write
prod_V8t03LiP3rgoHN,price_1U8bE3RyM6dRKLtZ2dyFDhQx,MH-LIF-GEN-003,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,,True,True,HKD,one_time,False,3,59.90,5990,27.9400,live_price_metadata:cost_cny,57.34,57.90,5790,-2.00,-3.3389,recalculable_preview_only,preview_only_no_stripe_write
prod_V8t03LiP3rgoHN,price_1U8bE3RyM6dRKLtZ6NUu82ih,MH-LIF-GEN-003,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,,True,True,HKD,one_time,True,3,59.90,5990,27.9400,live_price_metadata:cost_cny,57.34,57.90,5790,-2.00,-3.3389,recalculable_preview_only,preview_only_no_stripe_write
prod_V8t03LiP3rgoHN,price_1U8bE3RyM6dRKLtZoo1SG8fs,MH-LIF-GEN-003,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,,True,True,HKD,one_time,False,3,59.90,5990,27.9400,live_price_metadata:cost_cny,57.34,57.90,5790,-2.00,-3.3389,recalculable_preview_only,preview_only_no_stripe_write
prod_V8t0eKeqlC0GzI,price_1U8bE6RyM6dRKLtZKBGrzFqk,MH-LIF-GEN-005,深藍貓臉高腳陶瓷食盤 M｜Navy Cat Face Raised Ceramic Bowl M,,True,True,HKD,one_time,True,1,46.90,4690,21.9000,live_price_metadata:cost_cny,44.94,45.90,4590,-1.00,-2.1322,recalculable_preview_only,preview_only_no_stripe_write
prod_V8th4gMOUDUrzu,price_1U8btqRyM6dRKLtZ3JpWeJNI,MH-CAT-GNSP-016,銀之匙 三ツ星グルメ 夾心奶油 魚肉雞里脊三拼乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Fish & Chicken Tender Three-Recipe Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8th51dTMblovb,price_1U8btoRyM6dRKLtZuVNr212k,MH-CAT-GNSP-018,銀之匙 三ツ星グルメ 夾心奶油 金槍魚雞里脊味乾糧 180g｜Gin no Spoon Mitsuboshi Gourmet Cream-Filled Tuna & Chicken Tender Dry Cat Food 180g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
prod_V8thBqcqHiv3cZ,price_1U8bu8RyM6dRKLtZrtZ6IOrx,MH-CAT-GNSP-020,銀之匙 三ツ星グルメ 幼貓魚味加牛奶乾糧 240g｜Gin no Spoon Mitsuboshi Gourmet Kitten Fish Recipe with Milk Dry Cat Food 240g,銀之匙／三ツ星グルメ,True,True,HKD,one_time,True,1,99.90,9990,46.8000,live_price_metadata:cost_cny,96.04,96.90,9690,-3.00,-3.0030,recalculable_preview_only,preview_only_no_stripe_write
