product_id,price_id,is_default_price,variant_mode,variant_label_zh,mofu_sku,product_name,brand,category,current_hkd,cost_cny,target_product_margin,stored_cny_to_hkd,latest_cny_to_hkd,fx_change_percent,rounding_rule,pricing_ship_to_hk_hkd,retail_pricing_rule,unrounded_proposed_hkd,proposed_hkd,price_change_hkd,price_change_percent,current_margin_at_latest_fx,proposed_margin_at_latest_fx,would_change_without_guard,passes_potential_fx_trigger_0_5_percent,within_potential_price_change_cap_5_percent,potential_review_guard_status,cost_hkd_at_latest_fx,gross_profit_hkd,gross_margin_pct
prod_V8vs7g4SLaJWJ3,price_1U8e0LRyM6dRKLtZDV8NlhJy,True,single,日本包裝規格,MH-CAT-SNR-006,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及雞肉雙拼綜合包 80g,Sunrise AIM30,cats,118.9,56.0,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",118.9033,119.9,1.0,0.841,0.45,0.4546,True,False,True,hold_fx_change_below_0.5_percent,65.40,54.50,45.46
prod_V8vsohIxXgEVDb,price_1U8e0NRyM6dRKLtZOs14Trkd,True,single,日本包裝規格,MH-CAT-SNR-007,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g｜AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及三文魚味 25g,Sunrise AIM30,cats,118.9,56.0,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",118.9033,119.9,1.0,0.841,0.45,0.4546,True,False,True,hold_fx_change_below_0.5_percent,65.40,54.50,45.46
prod_V8vrsKDQclIgy0,price_1U8dzwRyM6dRKLtZ7ujj8KaR,True,single,雞肉味｜80g,MH-CAT-SNR-013,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 80g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 80g,Sunrise AIM30,cats,118.9,56.0,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",118.9033,119.9,1.0,0.841,0.45,0.4546,True,False,True,hold_fx_change_below_0.5_percent,65.40,54.50,45.46
prod_V8vrYMEciXr909,price_1U8dztRyM6dRKLtZ3WxywbNW,True,single,鮮魚味｜80g,MH-CAT-SNR-015,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 80g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 80g,Sunrise AIM30,cats,118.9,56.0,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",118.9033,119.9,1.0,0.841,0.45,0.4546,True,False,True,hold_fx_change_below_0.5_percent,65.40,54.50,45.46
prod_V8vrEgpUGj9fjI,price_1U8dzzRyM6dRKLtZyAr6CctM,True,single,魚味四種綜合｜80g,MH-CAT-SNR-016,AIM30 Karitto Treats 酥脆貓咪零食 魚味四種綜合包 80g｜AIM30 Karitto Treats Crispy Cat Treats Four Fish Flavours Assortment 80g,Sunrise AIM30,cats,118.9,56.0,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",118.9033,119.9,1.0,0.841,0.45,0.4546,True,False,True,hold_fx_change_below_0.5_percent,65.40,54.50,45.46
prod_V8t0eKeqlC0GzI,price_1U8bE6RyM6dRKLtZKBGrzFqk,True,single,深藍色 M,MH-LIF-GEN-005,深藍貓臉高腳陶瓷食盤 M｜Navy Cat Face Raised Ceramic Bowl M,未標示品牌,lifestyle,46.9,21.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",46.4997,46.9,0.0,0.0,0.4547,0.4547,False,False,True,no_price_change,25.57,21.33,45.47
prod_V8t03LiP3rgoHN,price_1U8bE3RyM6dRKLtZ2dyFDhQx,False,option,藍色,MH-LIF-GEN-003,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,未標示品牌,lifestyle,59.9,27.94,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",59.3242,59.9,0.0,0.0,0.4553,0.4553,False,False,True,no_price_change,32.63,27.27,45.53
prod_V8t03LiP3rgoHN,price_1U8bE3RyM6dRKLtZ6NUu82ih,True,option,白色,MH-LIF-GEN-003,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,未標示品牌,lifestyle,59.9,27.94,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",59.3242,59.9,0.0,0.0,0.4553,0.4553,False,False,True,no_price_change,32.63,27.27,45.53
prod_V8t03LiP3rgoHN,price_1U8bE3RyM6dRKLtZoo1SG8fs,False,option,橘色,MH-LIF-GEN-003,貓臉斜口高腳陶瓷食盤 350ml｜Cat Face Raised Slanted Ceramic Bowl 350ml,未標示品牌,lifestyle,59.9,27.94,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",59.3242,59.9,0.0,0.0,0.4553,0.4553,False,False,True,no_price_change,32.63,27.27,45.53
prod_V8szzgASg2ZnbO,price_1U8bDxRyM6dRKLtZBY1GwTXp,True,single,白貓海浪紋 M,MH-LIF-GEN-006,白貓海浪紋斜口高腳陶瓷食盤 M｜White Cat Wave Pattern Raised Slanted Ceramic Bowl M,未標示品牌,lifestyle,59.9,27.94,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",59.3242,59.9,0.0,0.0,0.4553,0.4553,False,False,True,no_price_change,32.63,27.27,45.53
prod_V90yisznvIVXlp,price_1U8iwjRyM6dRKLtZL7hePLZM,True,single,單罐,MH-CAT-CIAO-014,CIAO｜烤鰹魚鮪魚雞肉貓罐頭｜單罐,CIAO,cats,33.9,15.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",33.5477,33.9,0.0,0.0,0.4557,0.4557,False,False,True,no_price_change,18.45,15.45,45.57
prod_V90y14gfPJNkP3,price_1U8iwpRyM6dRKLtZc7uPsPIp,True,single,單罐,MH-CAT-CIAO-019,CIAO｜11歲以上鰹魚白肉貓罐頭｜單罐,CIAO,cats,33.9,15.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",33.5477,33.9,0.0,0.0,0.4557,0.4557,False,False,True,no_price_change,18.45,15.45,45.57
prod_V90yRB01IgVrDV,price_1U8iwqRyM6dRKLtZTZ0TAzAG,True,single,單罐,MH-CAT-CIAO-020,CIAO｜11歲以上鮪魚白肉貓罐頭｜單罐,CIAO,cats,33.9,15.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",33.5477,33.9,0.0,0.0,0.4557,0.4557,False,False,True,no_price_change,18.45,15.45,45.57
prod_V90yoyex98iTAW,price_1U8iwrRyM6dRKLtZ3rlOZMIV,True,single,單罐,MH-CAT-CIAO-021,CIAO｜14歲以上鮪魚白肉小銀魚貓罐頭｜單罐,CIAO,cats,33.9,15.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",33.5477,33.9,0.0,0.0,0.4557,0.4557,False,False,True,no_price_change,18.45,15.45,45.57
prod_V90yC8a54bE0EL,price_1U8iwsRyM6dRKLtZ9WdAiJhl,True,single,單罐,MH-CAT-CIAO-022,CIAO｜14歲以上鰹魚柴魚片貓罐頭｜單罐,CIAO,cats,33.9,15.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",33.5477,33.9,0.0,0.0,0.4557,0.4557,False,False,True,no_price_change,18.45,15.45,45.57
prod_V8vrSwyPdcre4F,price_1U8e04RyM6dRKLtZkoQSmpqZ,True,single,25g,MH-CAT-SNR-002,AIM30 貓咪雞肉絲 25g｜AIM30 Cat Shredded Chicken Fillet 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vrxdYkx6Hq9O,price_1U8dzrRyM6dRKLtZSyj8L3go,True,single,綜合營養｜吞拿魚味,MH-CAT-SNR-008,AIM30 Karitto Treats 酥脆貓咪零食 綜合營養吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Balanced Nutrition Tuna 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vrVGdqH472WR,price_1U8dzYRyM6dRKLtZ80e1VIfP,True,single,牛肉味,MH-CAT-SNR-009,AIM30 Karitto Treats 酥脆貓咪零食 牛肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Beef Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vrEO4eoZSj2o,price_1U8dzVRyM6dRKLtZNWWJarJn,True,single,芝士味,MH-CAT-SNR-011,AIM30 Karitto Treats 酥脆貓咪零食 芝士味 25g｜AIM30 Karitto Treats Crispy Cat Treats Cheese Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vrkohKHcwdKL,price_1U8dzNRyM6dRKLtZwBGGo3H9,True,single,雞肉味,MH-CAT-SNR-012,AIM30 Karitto Treats 酥脆貓咪零食 雞肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Chicken Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vq78vZ3hdOmK,price_1U8dzLRyM6dRKLtZiNLM7My7,True,single,鮮魚味,MH-CAT-SNR-014,AIM30 Karitto Treats 酥脆貓咪零食 鮮魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Fish Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vrEGzFHOkIGq,price_1U8dzlRyM6dRKLtZddHrurtA,True,single,毛球護理｜吞拿魚味,MH-CAT-SNR-017,AIM30 Karitto Treats 酥脆貓咪零食 毛球護理吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Hairball Care Tuna 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vr09YUCbk2x6,price_1U8dzoRyM6dRKLtZuW3r2eij,True,single,乳酸菌｜吞拿魚味,MH-CAT-SNR-018,AIM30 Karitto Treats 酥脆貓咪零食 乳酸菌吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna with Lactic Acid Bacteria 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vragc9O6bDre,price_1U8dzdRyM6dRKLtZmYLY5TKe,True,single,金槍魚味,MH-CAT-SNR-019,AIM30 Karitto Treats 酥脆貓咪零食 金槍魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vr3X8ZjnY554,price_1U8dzQRyM6dRKLtZJ5Dc0Gve,True,single,三文魚味,MH-CAT-SNR-020,AIM30 Karitto Treats 酥脆貓咪零食 三文魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Salmon Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vrqp1avymNZ9,price_1U8dzTRyM6dRKLtZAzLsio4t,True,single,海鮮味,MH-CAT-SNR-021,AIM30 Karitto Treats 酥脆貓咪零食 海鮮味 25g｜AIM30 Karitto Treats Crispy Cat Treats Seafood Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8vrJdunHu4yQD,price_1U8dziRyM6dRKLtZ8ixLg9g3,True,single,吞拿魚及蟹肉味,MH-CAT-SNR-022,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚及蟹肉味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna & Crab Flavour 25g,Sunrise AIM30,cats,30.9,14.4,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",30.5751,30.9,0.0,0.0,0.4558,0.4558,False,False,True,no_price_change,16.82,14.08,45.58
prod_V8sFjjO8IgpPvO,price_1U8aVORyM6dRKLtZIb6ivl1D,False,pack_size,混合口味 10 包（共 80 根）,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,dogs,78.9,36.7,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",77.9241,78.9,0.0,0.0,0.4568,0.4568,False,False,True,no_price_change,42.86,36.04,45.68
prod_V8xXn4fyGQ2Iwg,price_1U8fcPRyM6dRKLtZkmzKQFaa,True,single,鰹魚及小魚高湯味｜30g,MH-CAT-MONP-001,Mon Petit Crispy Kiss 鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Bonito and Small Fish Broth Cat Treats 30g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXSx8MWb3Y8D,price_1U8fcGRyM6dRKLtZbNYK0jlM,True,single,芝士及雞肉味｜30g,MH-CAT-MONP-002,Mon Petit Crispy Kiss 芝士及雞肉味貓咪小食 30g｜Mon Petit Crispy Kiss Cheese and Chicken Flavour Cat Treats 30g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXLMbKeB2tb9,price_1U8fcDRyM6dRKLtZDd0FVQMW,True,single,鮮魚、雞肉及貓薄荷｜24g,MH-CAT-MONP-003,Mon Petit Crispy Kiss 鮮魚雞肉貓薄荷味貓咪小食 24g｜Mon Petit Crispy Kiss Fish and Chicken with Catnip Cat Treats 24g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXYKr9wN7Aee,price_1U8fcJRyM6dRKLtZd8RKpg9m,True,single,鮮魚精選｜30g,MH-CAT-MONP-004,Mon Petit Crispy Kiss 鮮魚精選貓咪小食 30g｜Mon Petit Crispy Kiss Fish Select Cat Treats 30g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xX5m49XGPiSw,price_1U8fcFRyM6dRKLtZeD9cGjwS,True,single,奢華雞肉味｜24g,MH-CAT-MONP-005,Mon Petit Crispy Kiss 奢華雞肉味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Chicken Flavour Cat Treats 24g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXBfCtwPwxjK,price_1U8fcERyM6dRKLtZ463dtKpL,True,single,奢華鮮魚味｜24g,MH-CAT-MONP-006,Mon Petit Crispy Kiss 奢華鮮魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Fish Flavour Cat Treats 24g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXV7x4AmWu89,price_1U8fcRRyM6dRKLtZMvlsOquW,True,single,奢華三文魚味｜24g,MH-CAT-MONP-007,Mon Petit Crispy Kiss 奢華三文魚味貓咪小食 24g｜Mon Petit Crispy Kiss Luxury Salmon Flavour Cat Treats 24g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXMB8UApWAYP,price_1U8fcQRyM6dRKLtZAt0dJH05,True,single,三文魚、鰹魚及小魚味｜30g,MH-CAT-MONP-009,"Mon Petit Crispy Kiss 三文魚、鰹魚及小魚味貓咪小食 30g｜Mon Petit Crispy Kiss Salmon, Bonito and Small Fish Cat Treats 30g",Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXmrlDUto85d,price_1U8fcKRyM6dRKLtZsJdoHEu4,True,single,海鮮味｜30g,MH-CAT-MONP-010,Mon Petit Crispy Kiss 海鮮味貓咪小食 30g｜Mon Petit Crispy Kiss Seafood Flavour Cat Treats 30g,Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8xXZsF0TMS5c8,price_1U8fcORyM6dRKLtZ1yMnnhEK,True,single,真鯛、鰹魚及小魚高湯味｜30g,MH-CAT-MONP-013,"Mon Petit Crispy Kiss 真鯛、鰹魚及小魚高湯味貓咪小食 30g｜Mon Petit Crispy Kiss Snapper, Skipjack Tuna and Small Fish Broth Cat Treats 30g",Purina Mon Petit,cats,29.9,13.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.5135,29.9,0.0,0.0,0.4571,0.4571,False,False,True,no_price_change,16.23,13.67,45.71
prod_V8szxN4qvZQyrJ,price_1U8bDrRyM6dRKLtZ4BGKfDgq,False,option,藍胖胖,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,未標示品牌,lifestyle,54.9,25.5,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",54.1435,54.9,0.0,0.0,0.4576,0.4576,False,False,True,no_price_change,29.78,25.12,45.76
prod_V8szxN4qvZQyrJ,price_1U8bDrRyM6dRKLtZFJenWOBn,True,option,自在如風（藍色插畫）,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,未標示品牌,lifestyle,54.9,25.5,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",54.1435,54.9,0.0,0.0,0.4576,0.4576,False,False,True,no_price_change,29.78,25.12,45.76
prod_V8szxN4qvZQyrJ,price_1U8bDrRyM6dRKLtZvZK2osMh,False,option,柿柿如意（綠色插畫）,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,未標示品牌,lifestyle,54.9,25.5,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",54.1435,54.9,0.0,0.0,0.4576,0.4576,False,False,True,no_price_change,29.78,25.12,45.76
prod_V8szxN4qvZQyrJ,price_1U8bDsRyM6dRKLtZjeQdGEbD,False,option,綠胖胖,MH-LIF-GEN-002,貓耳斜口高腳陶瓷食盤 12cm｜Cat Ear Raised Slanted Ceramic Bowl 12cm,未標示品牌,lifestyle,54.9,25.5,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",54.1435,54.9,0.0,0.0,0.4576,0.4576,False,False,True,no_price_change,29.78,25.12,45.76
prod_V8sFjjO8IgpPvO,price_1U8aVNRyM6dRKLtZqwr4DE1J,False,pack_size,隨機 2 包／可自選（16 根）,MH-DOG-GEN-001,Complete ytt 日本犬用雞肉條小食 20g｜Complete ytt Chicken Tender Dog Treats 20g,Complete ytt,dogs,27.9,12.9,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",27.3902,27.9,0.0,0.0,0.46,0.46,False,False,True,no_price_change,15.06,12.84,46.00
prod_V90yHw6lb8trQi,price_1U8iwVRyM6dRKLtZBxhHTGze,True,single,單罐,MH-CAT-CIAO-002,CIAO とろみ｜鰹魚高湯雞肉鮪魚蟹柳濃湯貓罐頭｜單罐,CIAO とろみ,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V90yGkxpp9OU57,price_1U8iwdRyM6dRKLtZ7nW4lVOy,True,single,單罐,MH-CAT-CIAO-008,CIAO とろみ｜奶油濃湯雞肉鰹魚柴魚片貓罐頭｜單罐,CIAO とろみ,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V90yHSNJqbGEZF,price_1U8iwfRyM6dRKLtZujEk5TUK,True,single,單罐,MH-CAT-CIAO-010,CIAO とろみ｜14歲以上鮪魚扇貝奶油濃湯貓罐頭｜單罐,CIAO とろみ,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V90yrU6QwJj9H4,price_1U8iwhRyM6dRKLtZedeY1D6y,True,single,單罐,MH-CAT-CIAO-012,CIAO｜雞肉甜蝦小銀魚貓罐頭｜單罐,CIAO,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V90ynw7GK161mE,price_1U8iwiRyM6dRKLtZDni4Rrvo,True,single,單罐,MH-CAT-CIAO-013,CIAO｜鰹魚柴魚片貓罐頭｜單罐,CIAO,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V90ynvqu5ntnjO,price_1U8iwkRyM6dRKLtZLKkQOBAC,True,single,單罐,MH-CAT-CIAO-015,CIAO｜雞肉扇貝柱貓罐頭｜單罐,CIAO,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V90ytLadcfCm8a,price_1U8iwlRyM6dRKLtZUPCtyfo0,True,single,單罐,MH-CAT-CIAO-016,CIAO｜雞肉蟹柳柴魚片貓罐頭｜單罐,CIAO,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V90yqFB6WTazQ9,price_1U8iwmRyM6dRKLtZY9nLDMUK,True,single,單罐,MH-CAT-CIAO-017,CIAO｜雞肉蟹柳貓罐頭｜單罐,CIAO,cats,29.9,13.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",29.3012,29.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,16.12,13.78,46.10
prod_V8vriJ8BqO90r3,price_1U8e01RyM6dRKLtZOgbpOPvb,True,single,12g,MH-CAT-SNR-001,AIM30 貓咪鰹魚削節 12g｜AIM30 Cat Bonito Flakes 12g,Sunrise AIM30,cats,42.9,19.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",42.0408,42.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,23.12,19.78,46.10
prod_V8vrCIoYlfznHf,price_1U8dzgRyM6dRKLtZTCmIF0v5,True,single,鰹魚味,MH-CAT-SNR-010,AIM30 Karitto Treats 酥脆貓咪零食 鰹魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Bonito Flavour 25g,Sunrise AIM30,cats,42.9,19.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",42.0408,42.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,23.12,19.78,46.10
prod_V8vr8q8jdO6wNr,price_1U8dzaRyM6dRKLtZjQNjilZt,True,single,吞拿魚味,MH-CAT-SNR-023,AIM30 Karitto Treats 酥脆貓咪零食 吞拿魚味 25g｜AIM30 Karitto Treats Crispy Cat Treats Tuna Flavour 25g,Sunrise AIM30,cats,42.9,19.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",42.0408,42.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,23.12,19.78,46.10
prod_V8vro3NAxi0isd,price_1U8e07RyM6dRKLtZMgv8TuPi,True,single,30g,MH-CAT-SNR-024,AIM30 貓咪吞拿魚片 30g｜AIM30 Cat Tuna Slices 30g,Sunrise AIM30,cats,42.9,19.8,0.45,1.1654,1.1678,0.2059,upward .90,0.0,"CNY×1.1654/(1-45%), upward .90",42.0408,42.9,0.0,0.0,0.461,0.461,False,False,True,no_price_change,23.12,19.78,46.10
